Customer Id,total_orders,total_quantity,total_sales,cluster
10327,7,39,5559.48013324,0
10328,2,18,1169.7600136199999,1
10329,4,28,2089.6700516,2
10331,8,47,5294.45012105,0
10332,2,8,999.94002154,1
10333,5,30,2369.67003455,2
10334,6,30,2955.56007,2
10335,2,8,1479.9300385,1
10336,3,25,2459.7300492,2
10337,3,5,409.94000242,1
10338,2,18,1219.8500366,1
10339,5,35,2426.67005543,2
10340,8,53,4839.39010614,0
10341,3,24,2241.7300567,2
10342,2,9,649.8599854,1
10343,6,18,2159.8300553,2
10344,8,62,4763.50010304,0
10345,2,21,2159.75004204,2
10346,5,43,3349.67004018,2
10347,1,9,1759.8900146,1
10348,8,48,4964.46009446,0
10349,3,20,1809.7200508399999,2
10350,3,21,1431.91001128,2
10351,7,69,8339.26016608,0
10352,3,17,2269.8100739,2
10353,5,19,2329.8200684,2
10354,3,18,1711.8400422,2
10355,6,49,4079.4900666,0
10356,1,16,1499.8400421000001,1
10357,6,38,2929.52005768,2
10358,5,30,3314.6800519099997,2
10359,6,28,3231.67006314,2
10360,3,22,1449.7500343,2
10361,4,31,2479.73004156,2
10362,5,27,3389.7200889799997,2
10363,5,30,2935.66006464,2
10364,4,21,1777.7300338,2
10365,5,21,1689.79002754,2
10366,6,42,4039.6100311,0
10367,6,48,3079.4800415,0
10368,2,12,879.8800125,1
10369,2,3,629.960022,1
10370,5,30,3179.56007386,2
10371,10,88,7518.13011936,0
10372,7,25,2427.78004454,2
10373,3,15,1629.86004642,2
10374,4,15,1649.8200379,2
10375,9,70,6299.14010246,0
10376,5,21,2649.76008234,2
10377,6,48,3729.58005904,0
10378,4,26,2049.73001868,2
10379,5,27,3139.76004414,2
10380,5,24,2619.7700462,2
10381,2,13,549.89000509,1
10382,4,48,2993.37005604,2
10383,4,26,1855.73003782,2
10384,2,23,1451.79001043,2
10385,4,24,2464.79004865,2
10386,9,49,4014.3000565,0
10387,4,20,2609.6900712,2
10388,2,3,599.9700164999999,1
10389,2,12,1189.8800277999999,1
10390,6,34,4279.61008836,0
10391,8,50,4054.52008814,0
10392,3,28,2573.65004738,2
10393,1,7,729.93001556,1
10394,3,19,1139.86001964,2
10395,2,11,829.9200134,1
10396,3,29,2794.66005326,2
10397,1,2,699.960022,1
10398,8,62,5404.30014054,0
10399,2,14,1239.80000698,1
10400,5,32,3204.7100678799998,2
10401,5,53,4043.44005212,0
10402,2,13,719.8200073,1
10403,4,30,2109.7900200599997,2
10404,2,9,684.9000206,1
10405,6,47,3583.49006656,0
10406,7,41,4668.60013208,0
10407,9,66,5714.1800842600005,0
10408,7,48,3954.46004876,0
10409,3,6,469.91000752,1
10410,4,34,2939.6700210999998,2
10411,2,10,1029.94002154,1
10412,5,33,3321.6300926,2
10413,6,30,3249.72008516,2
10414,4,40,3309.4300386,2
10415,3,12,993.82001114,1
10416,6,33,3669.68008438,2
10417,4,25,1844.7600364999998,2
10418,6,29,3709.65008172,2
10419,3,28,1869.72001642,2
10420,6,24,2099.72005466,2
10421,4,34,2641.64004898,2
10422,2,14,1499.8600311,1
10423,3,22,2599.7700423799997,2
10424,6,62,4439.44007874,0
10425,4,26,1914.6100120400001,2
10426,5,38,4017.4800683599997,2
10427,3,28,2299.6000367,2
10428,8,46,4053.51007854,0
10429,7,23,2809.72006606,2
10430,4,26,1889.77004246,2
10431,4,19,1629.9000359,2
10432,6,29,3569.69009024,2
10433,1,5,599.9499969999999,1
10434,3,10,1029.8900146,1
10435,2,5,1189.93003468,1
10436,6,30,2484.63004692,2
10437,5,39,4409.67009736,0
10438,9,68,5733.27005386,0
10440,3,21,1836.85002898,2
10441,7,40,4219.57006448,0
10442,5,42,4689.62011348,0
10443,6,41,3514.6100656,0
10444,4,27,1964.7600479,2
10445,6,31,2689.68006514,2
10446,3,22,1479.87002184,2
10447,9,66,5969.54011938,0
10448,4,22,2307.73005674,2
10449,3,7,869.93002704,1
10450,5,36,3824.6600649,2
10451,3,16,1109.870018,2
10452,7,33,3864.70011528,0
10453,7,44,4742.48011784,0
10454,6,48,4546.48009878,0
10455,2,19,1411.7600098799999,1
10456,6,28,3139.7100565,2
10457,7,57,4971.21008117,0
10458,4,34,3004.57002847,2
10459,7,48,3789.44003684,0
10460,3,19,1159.81001274,2
10461,4,27,3594.70010764,2
10462,5,53,4076.35007464,0
10463,2,14,1019.90000538,1
10464,3,22,1429.85004044,2
10465,1,3,249.9799957,1
10466,2,19,1239.8700256,1
10467,5,36,2729.56004724,2
10468,3,17,1847.81003958,2
10469,2,15,767.8400116,1
10470,4,22,2339.81005864,2
10471,2,15,1854.87005248,1
10472,8,50,4087.46006784,0
10473,7,36,2539.69001,2
10474,2,13,1409.8600311999999,1
10475,5,25,2839.60006332,2
10477,3,20,2159.77007302,2
10478,3,10,1584.90004163,1
10479,6,40,3594.73006824,0
10480,5,44,3949.48007976,0
10481,7,51,4086.36003683,0
10482,5,36,2639.75004576,2
10483,4,22,1969.78005216,2
10484,5,46,3674.48004158,0
10485,1,10,1099.8600159,1
10486,4,21,2469.8300667599997,2
10487,5,41,3114.49004179,2
10488,1,9,1159.8900299,1
10489,3,18,1539.8500328,2
10490,9,79,5589.30008694,0
10491,4,21,1551.82003977,2
10492,4,38,4059.41007622,2
10493,9,52,5503.3100950299995,0
10494,3,19,2169.69004448,2
10495,6,38,4419.52009602,0
10496,3,12,1987.9000397,2
10497,5,35,3965.51008618,2
10498,4,17,3039.7800828199997,2
10499,3,11,1493.9300385,1
10500,8,51,5567.50010879,0
10501,9,65,5796.09009184,0
10502,4,32,2536.60006704,2
10503,7,46,3443.57006448,0
10504,3,15,1191.8500366,1
10505,5,53,3599.45005794,0
10506,7,61,4657.44010148,0
10507,3,16,1689.7900238,2
10508,8,50,4119.48007779,0
10509,6,37,3349.6800422799997,2
10510,4,27,2259.72004324,2
10511,7,48,4471.42008216,0
10512,5,36,2509.56003944,2
10513,3,15,1119.77000806,1
10514,6,50,4839.5000878,0
10515,5,44,4149.53007888,0
10516,4,29,3309.6600494,2
10517,7,39,3689.57008358,0
10518,6,43,4569.41011048,0
10519,6,41,3149.60005003,0
10520,1,9,479.9100036,1
10521,8,52,5249.52005408,0
10522,2,6,619.92002108,1
10523,4,26,1899.68002316,2
10524,1,5,489.949997,1
10525,2,9,1299.9100419,1
10526,6,19,1859.80002606,2
10527,2,14,1429.84003828,1
10528,5,34,2883.74007229,2
10529,5,39,3789.5901031,2
10530,5,30,2814.70007133,2
10531,4,32,2973.6600495000002,2
10532,3,7,984.9500275,1
10533,8,61,5419.39009303,0
10534,6,31,3959.7301027,2
10536,3,25,2059.78004454,2
10538,5,51,4103.46007156,0
10539,4,27,2549.80004886,2
10540,4,21,2539.74005136,2
10541,5,26,2659.75006868,2
10542,1,2,599.9700164999999,1
10543,7,60,5311.43009578,0
10544,5,24,2535.6600494599998,2
10545,6,59,4955.45010368,0
10546,3,16,1939.90002824,2
10547,3,17,1759.86004642,2
10548,3,18,1389.8700179799998,2
10549,9,79,6881.18015298,0
10550,5,35,2874.64003943,2
10551,3,13,1314.77001761,1
10552,7,55,4813.5201302899995,0
10553,5,27,2711.68004992,2
10554,7,55,5081.49009129,0
10555,8,73,5728.19005586,0
10556,5,24,2122.8000469099998,2
10557,3,10,829.8900299,1
10558,6,34,3887.62004492,0
10559,8,68,5654.27009966,0
10560,3,21,1444.75002473,2
10561,3,12,1059.93001556,1
10562,3,14,1599.84003458,2
10563,8,60,4869.3900567,0
10564,6,29,3389.76006322,2
10565,5,28,3009.71005626,2
10566,3,21,1483.81004533,2
10567,5,37,4969.53010574,0
10568,1,2,459.9700165,1
10569,2,11,1149.8700104,1
10570,8,67,4249.3000374700005,0
10571,2,10,1199.9200286999999,1
10572,6,52,5259.46012118,0
10573,4,20,1505.83002476,2
10574,4,33,3539.5700226999998,2
10575,4,14,1289.88003938,2
10576,3,14,1259.9100342,1
10577,3,22,1679.8500366,2
10578,3,35,2762.74005128,2
10579,4,18,1708.87004287,2
10580,5,24,2724.79008492,2
10581,1,8,529.9600067,1
10582,5,36,3461.62007526,2
10583,5,39,3715.48002642,2
10584,6,33,4679.6601258,0
10585,4,48,3302.390068,2
10586,4,16,1379.76002884,2
10587,4,32,2229.63003914,2
10588,6,41,4504.6101342599995,0
10589,8,27,3139.8200722399997,0
10590,2,15,949.8600196900001,1
10591,14,99,7889.05015184,0
10592,5,30,3701.68006526,2
10593,4,39,3449.59007067,2
10594,5,37,2799.75002672,2
10595,6,33,3479.56005482,2
10596,5,53,3647.5900573999998,0
10597,4,24,2089.6800346,2
10598,5,35,3549.55006418,2
10599,2,24,2279.66006088,2
10600,2,11,1579.8300401,1
10601,8,76,6574.1201173,0
10602,6,25,3439.67008604,2
10603,3,21,3139.8000794,2
10604,5,40,3599.61009594,2
10605,1,8,549.91000744,1
10606,2,18,1259.850029,1
10607,3,16,1439.82001878,2
10608,2,17,1217.88001628,1
10609,5,24,1694.67004786,2
10610,8,55,6243.48012164,0
10611,4,17,2909.7400896,2
10612,10,75,5804.1001055,0
10613,3,32,1744.67999654,2
10614,1,6,739.93001556,1
10615,4,34,2279.70004272,2
10616,5,18,2406.76006507,2
10617,7,36,4879.59011084,0
10618,3,15,2529.77005006,2
10619,3,25,1884.72002796,2
10620,7,53,4860.46008694,0
10621,2,18,1539.71001436,1
10622,2,10,989.9000321,1
10623,8,34,3679.51007474,0
10624,3,13,1009.8400115,1
10625,6,39,3514.62005799,0
10626,7,27,2170.8400383,2
10627,5,41,2423.72002418,2
10628,4,31,3209.58007428,2
10629,1,14,913.76000218,1
10630,4,22,1499.7600402,2
10631,7,48,4752.68011104,0
10632,2,10,829.8900299,1
10633,3,13,1629.8100281,2
10634,9,72,5986.39012532,0
10635,8,64,5975.36013802,0
10636,6,42,3895.620102,0
10637,5,26,4444.73003951,2
10638,9,44,3774.52006154,0
10639,5,26,3029.81007778,2
10641,5,30,3315.68009572,2
10642,8,50,4475.54007734,0
10643,5,34,2904.74006272,2
10644,4,36,2303.7300415,2
10645,2,12,919.78000646,1
10646,2,17,1089.79001606,1
10647,3,23,2639.78003324,2
10648,4,43,3634.38005838,2
10649,5,50,3762.49009318,0
10650,8,56,5630.52011693,0
10651,4,24,2426.69005017,2
10652,2,6,389.92000958,1
10653,8,59,5739.46012124,0
10654,1,8,989.9100303800001,1
10655,4,27,2409.810051,2
10656,4,43,2801.50006848,2
10657,6,35,3339.60005968,2
10658,5,43,2913.55006796,2
10659,3,25,1829.76004414,2
10660,1,6,664.93002513,1
10661,3,12,789.8400154,1
10662,6,41,3926.59007654,0
10663,4,21,1841.71002204,2
10664,5,25,3319.79008492,2
10665,6,17,2443.83005908,2
10666,6,44,2869.69003682,2
10667,6,42,3879.50009542,0
10668,9,53,4499.44010174,0
10669,6,30,2345.6300316,2
10670,3,25,1849.76003648,2
10671,3,14,1659.8000336,2
10672,9,73,6149.0901452,0
10673,5,34,3143.57006836,2
10674,5,25,1779.7800369,2
10675,3,18,1659.75003052,2
10676,4,22,1825.77003482,2
10677,3,13,1689.8900452,2
10678,5,40,4429.49010096,0
10679,6,25,2529.78006746,2
10681,9,68,5312.9800834,0
10682,5,43,3034.56005098,2
10683,6,38,3017.62005628,2
10684,4,29,2309.6500434600002,2
10685,8,51,4809.42007826,0
10686,2,11,1439.86004642,1
10687,8,54,4872.510099571,0
10688,5,26,3149.7800828,2
10689,5,34,3617.68006522,2
10690,2,17,1439.84000778,1
10691,6,27,3195.73007393,2
10692,4,21,2229.7100601800003,2
10693,4,26,2139.77005002,2
10694,1,7,749.980011,1
10695,3,10,1989.89005286,2
10696,4,31,3103.65004358,2
10697,4,30,2939.68006134,2
10698,8,35,3269.66007823,0
10699,9,61,6474.44012846,0
10700,4,24,3089.65006642,2
10701,7,47,4684.520096,0
10702,4,27,1869.7300682,2
10703,5,43,4109.52006908,0
10704,2,19,1079.76000596,1
10705,6,42,3376.63005636,0
10706,4,18,1793.74001314,2
10707,8,59,6143.4401589399995,0
10708,3,19,1849.84004594,2
10709,2,8,839.90001296,1
10710,1,3,859.95002368,1
10711,7,49,4129.510086,0
10712,2,12,824.83001712,1
10713,6,35,2189.67002478,2
10714,3,14,1471.82003207,2
10715,7,42,3219.61007313,0
10716,1,12,889.80001452,1
10717,5,43,3684.6300697,0
10718,7,49,3353.50005722,0
10719,5,29,2484.69004438,2
10720,6,30,3509.72008902,2
10721,5,56,4415.51006316,0
10722,4,29,2869.5400353,2
10723,2,2,164.98000718,1
10724,3,15,1501.8600388,2
10725,4,35,3179.68005756,2
10726,4,18,1689.84002298,2
10727,2,28,1929.61002348,2
10728,5,25,1599.85002908,2
10729,3,23,2149.85004808,2
10730,4,18,1605.82004552,2
10731,7,39,3877.53009802,0
10732,4,24,1589.75002658,2
10733,2,22,1679.8000336,2
10734,2,18,1403.78003316,1
10735,8,66,5695.43012618,0
10736,4,6,1269.91003804,1
10737,1,13,1049.8100128,1
10738,4,19,1589.73004142,2
10739,7,53,4133.48007962,0
10740,4,34,3189.6800537,2
10741,3,18,1359.81001654,2
10742,5,37,3039.5800362,2
10743,4,16,1169.92002488,2
10744,7,55,7284.4001043,0
10745,2,13,1233.90002824,1
10746,6,28,3333.73009122,2
10747,6,44,4089.56008158,0
10748,4,17,2289.80004886,2
10749,2,15,1329.86000253,1
10750,5,16,1789.87003718,2
10751,1,8,909.9100189000001,1
10752,5,19,2389.80005274,2
10753,4,30,1869.77001952,2
10754,2,10,1409.8200454799999,1
10756,2,24,1383.71002578,2
10757,7,32,2494.6600571999998,2
10758,6,43,4139.65008552,0
10759,7,43,4411.43009572,0
10760,7,45,4114.45007688,0
10761,9,47,6134.51011863,0
10762,4,50,3824.3700792,0
10763,4,21,2659.74007036,2
10764,3,11,649.8700028000001,1
10765,8,46,4939.45009813,0
10766,7,46,4789.51010902,0
10767,1,8,613.88001248,1
10768,1,10,859.9400177,1
10769,8,50,4337.47008522,0
10770,7,48,4399.53009421,0
10771,4,25,2135.79003138,2
10772,3,19,1939.8200493,2
10773,2,9,929.9300079,1
10774,4,9,1279.91003422,2
10775,2,16,1699.83003614,1
10776,2,10,1949.8600541,1
10777,9,82,7644.25015266,0
10778,9,56,4989.61008844,0
10779,5,35,3074.61005783,2
10780,4,27,2159.82004934,2
10781,3,10,799.90002058,1
10782,3,24,2181.74005888,2
10783,6,45,4119.41006862,0
10784,5,36,2809.76004024,2
10785,7,25,3764.76008238,2
10786,2,20,1729.7500457,2
10787,5,33,3079.63008116,2
10788,3,16,2449.7900696,2
10789,3,9,669.91001514,1
10790,3,23,2184.81003184,2
10791,6,28,3169.78007894,2
10792,5,38,3568.60004808,2
10793,3,10,964.8900222999999,1
10794,3,13,1329.8700333,1
10795,2,18,1179.8100128,1
10796,9,49,4819.39009094,0
10797,2,14,1011.8800201,1
10798,3,7,1349.91003426,1
10799,8,42,4544.60009197,0
10800,4,33,3429.6500931,2
10801,7,46,4499.43010334,0
10802,7,50,4085.53006372,0
10803,6,56,5214.54010778,0
10804,5,36,3009.6600609399998,2
10805,4,29,2759.64003382,2
10806,4,28,1739.71003731,2
10807,7,55,4535.62009048,0
10808,2,18,1217.8100205,1
10809,6,44,4118.55008893,0
10810,6,38,2719.5600434,2
10811,3,34,2149.6400261,2
10812,5,22,1949.7800445,2
10813,4,14,1819.88003168,2
10814,6,35,2969.73004534,2
10815,7,56,5293.5201225,0
10816,3,17,1388.85004044,2
10817,4,10,829.8500137999999,1
10818,8,35,4159.40008942,0
10819,3,19,1154.85002325,2
10820,7,36,3121.56006433,0
10821,6,52,4339.45006954,0
10822,3,11,1077.91003038,1
10823,7,37,4309.73009884,0
10824,4,26,2631.69005972,2
10825,4,31,3359.7400512599997,2
10826,6,21,3059.74008184,2
10827,5,25,2193.79003148,2
10828,3,13,1279.82002636,1
10829,10,68,6749.26016616,0
10830,4,20,3334.73008167,2
10831,7,70,5912.56012159,0
10832,3,35,2383.72004694,2
10833,4,38,2278.57002638,2
10834,8,61,5510.30012896,0
10835,5,26,2199.80004882,2
10836,7,38,3989.57011229,0
10837,4,9,1759.8800507,2
10838,6,28,2873.730053,2
10839,6,41,4479.67010122,0
10840,3,17,1149.73002228,2
10841,5,21,1919.7600326,2
10842,6,56,3969.54007718,0
10843,6,42,4239.57012178,0
10844,4,40,3429.66006478,2
10845,9,69,5801.22008898,0
10846,6,29,3555.62010011,2
10847,4,22,2201.82002258,2
10849,8,61,5524.38008126,0
10850,7,43,3343.74006284,0
10851,5,27,2649.7400475,2
10852,4,37,1989.68004598,2
10853,4,38,2689.4800567,2
10854,7,46,5164.53012858,0
10855,2,6,1154.93003277,1
10856,3,28,2769.6100617,2
10857,6,26,2245.79005243,2
10858,5,24,2049.8100433,2
10859,4,36,3159.6300583,2
10860,6,26,1869.8400268799999,2
10861,4,26,2309.73005674,2
10862,6,55,3503.4300499,0
10863,5,36,2939.7200394,2
10864,6,32,3219.62006378,2
10865,4,29,3655.67008598,2
10866,4,34,2753.72005846,2
10867,3,20,1484.740024561,2
10868,2,13,919.81999594,1
10869,5,39,3079.53006374,2
10870,6,33,2399.62004844,2
10871,3,9,649.91001508,1
10872,7,36,3189.50006858,0
10873,4,14,1999.8400593709998,2
10874,2,13,1079.9300232199998,1
10875,4,29,3639.60007086,2
10876,7,50,3799.52009578,0
10877,3,20,2134.66003615,2
10878,2,19,1599.8700256,2
10879,3,4,1149.92003254,1
10880,7,34,3889.6400948,0
10881,5,33,3108.66006671,2
10882,6,32,3768.4400711,2
10883,6,42,4417.44010932,0
10884,5,52,4654.46003903,0
10885,8,53,4299.37007914,0
10886,8,50,5519.36011897,0
10887,6,36,3487.62003907,2
10888,7,43,4899.58009726,0
10889,1,8,1029.9100342,1
10890,4,34,3245.65006632,2
10891,7,34,4944.65011602,0
10892,4,15,1769.7900314600001,2
10893,7,45,3883.55009092,0
10894,2,18,1949.8300322999999,2
10895,2,31,2566.64003374,2
10896,5,42,3503.64006416,2
10897,5,32,3154.74007038,2
10898,6,46,4621.53009788,0
10899,6,47,4774.4100762,0
10900,3,13,817.8799973,1
10901,4,33,1774.58002466,2
10902,3,19,2289.7100374,2
10903,5,35,3139.56005098,2
10904,2,7,1299.9100342,1
10905,7,57,4779.49003228,0
10906,7,41,3214.54003731,0
10907,5,23,2049.7500381,2
10908,5,26,3079.59005358,2
10909,3,22,1757.77005012,2
10910,5,22,2364.78005218,2
10911,2,17,989.8800163000001,1
10912,6,34,3469.6200981,2
10914,1,1,50.0,1
10915,3,12,1799.8700562,2
10916,8,43,5413.57013899,0
10917,4,25,2759.67005156,2
10918,4,23,2054.79003522,2
10919,2,11,1019.9300232,1
10920,4,22,2609.78005423,2
10921,4,20,2205.79005436,2
10922,5,38,3713.55006418,2
10923,6,19,2339.78004842,2
10924,2,10,1349.8500366,1
10925,6,58,4669.27007291,0
10926,4,28,3409.59007654,2
10927,4,30,2829.68006906,2
10928,8,57,4859.35007088,0
10929,5,40,3259.57003774,2
10930,4,36,3734.61005792,2
10931,3,10,1329.93003086,1
10932,7,61,4282.36003694,0
10933,7,48,3714.55007557,0
10934,7,66,4959.4000778399995,0
10935,5,40,3085.60005564,2
10936,3,11,1779.86004258,2
10937,1,8,607.9100075,1
10938,3,20,2229.77005388,2
10939,4,5,849.94002918,1
10940,5,46,3289.5200424,2
10941,1,5,399.9900055,1
10942,5,43,4559.57012568,0
10943,2,19,1709.720028,2
10944,4,25,2020.74006077,2
10945,3,22,1772.8300285,2
10946,5,22,2199.82004546,2
10947,3,15,1969.8500480799999,2
10948,6,37,3764.58005908,0
10949,5,20,1784.77004624,2
10950,4,17,1949.81006248,2
10951,4,41,4604.4900817,0
10952,7,47,4418.6100883399995,0
10953,2,13,1019.80999762,1
10954,7,47,4649.52008812,0
10955,4,26,3269.77007296,2
10956,4,21,2546.74006656,2
10957,6,44,3609.52003492,0
10959,5,43,4039.650055,0
10960,7,64,4164.32008716,0
10961,8,38,3375.58007247,0
10962,3,31,2135.69003664,2
10963,3,6,799.92002108,1
10964,5,27,2299.7300681799998,2
10965,8,63,5514.46010986,0
10966,6,44,4009.45007334,0
10967,8,64,5734.41014106,0
10968,5,30,2439.60003668,2
10969,6,43,4229.40004724,0
10970,2,11,1629.8800202,1
10971,4,15,1109.8100282,2
10972,4,25,1709.80001834,2
10973,6,45,3201.48006631,0
10974,5,34,2783.66003412,2
10975,7,29,3558.68007286,0
10976,5,37,2794.5600357,2
10977,6,42,3209.6500397600003,0
10978,2,11,1219.89002992,1
10979,2,7,999.92002108,1
10980,4,20,2094.8300553,2
10981,5,23,2319.80005264,2
10982,8,74,5946.25013746,0
10983,2,13,1324.89003378,1
10984,4,6,1009.93003277,1
10985,1,10,929.9400215799999,1
10986,6,31,3175.64007763,2
10987,4,31,3544.6600342,2
10988,4,22,2295.6700477599998,2
10989,1,2,294.98000336,1
10990,5,39,3199.55005274,2
10991,1,5,389.9900055,1
10992,9,59,5218.38007746,0
10993,5,33,3469.65007024,2
10994,6,27,2984.6000787,2
10995,6,12,1489.91004186,2
10996,4,31,3231.6800767,2
10997,2,6,949.9000244,1
10998,2,4,1129.9400329999999,1
10999,4,24,2522.73006054,2
11000,7,46,4159.4701043,0
11001,5,29,2449.81005484,2
11002,2,16,2119.8300476,2
11003,4,21,2845.78007896,2
11004,5,37,2589.69003091,2
11005,10,73,4684.15008916,0
11006,4,20,1099.9100152,2
11007,3,25,1449.8400383399999,2
11008,2,12,1076.88002203,1
11009,4,15,2699.81008156,2
11010,2,8,669.92001724,1
11011,3,32,1924.75002664,2
11012,4,22,2384.7600442,2
11013,6,38,3439.67006698,0
11014,6,52,4093.6100845,0
11015,4,36,3449.66006848,2
11016,4,11,1559.9000474,2
11017,11,88,7692.17016985,0
11018,5,25,2314.73006444,2
11019,4,26,2763.74005122,2
11020,6,31,3799.6200943599997,2
11021,5,24,2804.81005293,2
11022,2,18,1319.91001898,1
11023,1,8,999.8699951,1
11024,3,25,1725.7800407,2
11025,4,25,2769.77007298,2
11026,4,24,2857.7300721,2
11027,2,12,1089.7900239,1
11028,3,28,2309.7400704,2
11029,1,11,849.8300171000001,1
11030,2,9,1579.9300385,1
11031,3,23,2314.70003898,2
11032,9,71,4587.21007331,0
11033,2,12,1214.8700256,1
11034,3,23,2147.75004198,2
11035,1,7,699.9600144,1
11036,4,30,2509.58003612,2
11037,6,55,3465.47004681,0
11038,3,17,1079.89000698,2
11039,6,53,4698.3801041,0
11040,5,29,3119.6400604,2
11041,2,3,729.960022,1
11042,2,16,1694.8200226,1
11043,4,30,3109.7600632,2
11044,6,42,2311.73003951,2
11045,6,26,2501.73005865,2
11046,5,44,2983.55004122,2
11047,5,23,1669.69001398,2
11048,10,84,7239.14011004,0
11049,2,14,1353.88001248,1
11050,2,22,1529.85002518,2
11051,4,18,1309.73002628,2
11052,7,37,3364.67005156,0
11053,6,38,2529.64005658,2
11054,6,39,2884.71006012,2
11055,6,42,3539.65007217,0
11056,7,49,5525.4701271799995,0
11057,1,9,729.88001248,1
11058,7,69,4959.34009168,0
11059,7,31,2599.66005328,2
11060,4,27,2909.75007632,2
11061,10,52,5119.44013222,0
11062,4,34,2647.65006628,2
11063,5,16,981.84999846,2
11064,3,14,1179.84001928,1
11065,10,101,7450.050111771,0
11066,3,18,1009.8300017,2
11067,5,26,2529.74005132,2
11068,7,56,5513.27013412,0
11069,4,25,2989.73007976,2
11070,2,16,1313.83002478,1
11071,4,29,2859.61005408,2
11072,3,14,1389.90002824,2
11073,5,50,4564.41011046,0
11074,6,32,3319.69009023,2
11075,7,54,3404.57005691,0
11076,5,34,2444.6300506400003,2
11077,7,37,4904.62010769,0
11078,3,11,919.9000244,1
11079,6,26,2379.76005178,2
11080,3,25,1469.74001507,2
11081,7,39,4089.52008824,0
11082,2,10,1099.86002356,1
11083,5,30,3399.69007877,2
11084,3,8,1294.9000397,1
11085,2,19,1349.8700256,1
11086,4,26,2779.68006139,2
11087,6,32,3499.69007496,2
11088,2,15,1199.7700157200002,1
11089,7,41,5119.46015558,0
11090,9,34,3713.47007,0
11091,3,22,1439.71002202,2
11092,3,16,1879.84006124,2
11093,6,44,2964.62002757,0
11094,4,29,3781.73005867,2
11095,3,10,1264.9300309,1
11096,2,18,2089.82004164,2
11097,6,36,3704.550077451,0
11098,3,17,1309.8600311,2
11099,6,34,3859.7400856599997,0
11100,3,20,1999.78005218,2
11101,5,16,2209.7400513,2
11102,5,40,3339.54005804,2
11103,5,27,2997.60006726,2
11104,2,16,1219.85001366,1
11105,1,12,959.88000864,1
11106,5,36,4739.6101227,0
11107,5,22,2474.74006654,2
11108,2,18,1149.82000738,1
11109,6,60,5289.44012064,0
11110,8,37,3246.66006486,0
11111,2,10,1079.9000244,1
11112,8,70,6154.26014732,0
11113,3,13,1589.86004258,2
11114,6,42,2194.57004918,2
11115,7,45,4879.43012246,0
11116,6,61,4799.44011316,0
11117,3,25,1827.58000759,2
11118,4,27,3379.74008574,2
11119,2,13,729.79999546,1
11120,7,53,5594.31006063,0
11121,1,9,639.8900069800001,1
11122,5,28,3224.84007467,2
11123,2,11,1919.86004646,1
11124,8,61,5584.36013046,0
11125,4,34,3369.6100693999997,2
11126,4,24,2379.82005696,2
11127,11,58,5034.31009475,0
11128,6,55,5499.3401069599995,0
11129,8,47,3722.46006012,0
11130,2,14,1339.86003118,1
11131,4,27,2139.73001084,2
11132,9,77,6533.0901031,0
11133,7,68,5173.34007654,0
11134,10,71,6249.1101418,0
11135,4,38,3629.5400696,2
11136,6,28,3129.82006458,2
11137,4,31,2591.6300508,2
11138,3,17,2409.80005266,2
11139,6,25,2534.70006186,2
11140,1,4,329.9500084,1
11141,6,20,1999.8500519,2
11142,5,40,2949.55002978,2
11143,5,33,2109.74003606,2
11144,5,30,2959.67005158,2
11145,3,16,1199.90002442,2
11146,4,22,1979.71003728,2
11147,4,31,3119.63005446,2
11148,6,38,4979.60011871,0
11149,6,34,3474.64006991,2
11150,5,40,2219.46001815,2
11151,4,32,3679.72008518,2
11152,2,25,1325.70000068,2
11153,7,44,3753.6600838599998,0
11154,7,53,4654.34008033,0
11156,8,68,6267.36016086,0
11157,2,10,1029.89003378,1
11158,4,18,1759.7700425,2
11159,3,21,3499.69009028,2
11160,5,34,3199.68007288,2
11161,5,32,2947.6500664,2
11162,5,35,3104.65007404,2
11163,6,41,4751.56006809,0
11164,4,33,3019.6900482,2
11165,3,12,1279.8400154400001,1
11166,4,34,3269.5600929800003,2
11167,8,43,3869.60008234,0
11168,1,8,599.87001414,1
11169,5,42,3975.52005772,0
11170,6,42,3619.48007604,0
11171,4,29,3419.6800767,2
11172,2,13,1559.86002738,1
11173,3,28,2079.6600571,2
11174,5,25,2689.7300529999998,2
11175,5,29,2285.7300337799998,2
11176,2,13,1309.8500214,1
11177,6,50,3359.38005444,0
11178,6,21,2779.75007634,2
11179,4,25,2259.69000624,2
11180,7,35,3408.6200751799997,0
11181,3,9,1504.9100342,1
11182,5,24,2139.8700486,2
11183,4,21,1229.77000038,2
11184,3,17,1059.7800064,2
11185,3,32,2179.7800445000003,2
11186,5,33,3155.67006105,2
11187,4,21,1945.8800354,2
11188,3,28,1935.75003042,2
11189,8,42,4589.55013278,0
11190,4,26,2217.76002325,2
11191,1,4,64.96000099,1
11192,5,29,2049.74003224,2
11193,4,19,2189.8000106,2
11194,2,5,679.9400177,1
11195,6,37,3009.68003848,2
11196,5,22,2539.74005514,2
11197,5,37,2419.63003918,2
11198,5,35,3159.82006076,2
11199,6,38,2705.5500487,2
11200,3,12,849.92001342,1
11201,4,18,2099.83005914,2
11202,4,23,2019.8000488,2
11203,4,23,2027.66005324,2
11204,6,35,4176.59009375,0
11205,3,17,1731.89003947,2
11206,2,18,2149.7800446,2
11207,2,4,619.95001986,1
11208,5,38,3095.57005316,2
